signal_1,signal_2
-0.4621964701670426+0.19072063405498885i,-0.004782552819245176+0.001948041145168852i
0.07591091607364753-0.4942037441628432i,0.0008021124128483433-0.005068303618094438i
0.38364931990314355+0.32064425853127865i,0.0038973096350434075+0.0032874732213705377i
-0.4728830080332748+0.16242418509816892i,-0.004798761936536552+0.0016239108652117264i
0.10565489681261353-0.4887093866666697i,0.0010859727298655733-0.004915032602252054i
0.3635589861968186+0.3432555526825778i,0.003620740803457622+0.0034497527066777i
-0.4818389972200758+0.1335333326173084i,-0.0047941523029833115+0.001305210748299342i
0.13501222579527314-0.4814265632743716i,0.0013544628608914953-0.004746866287815205i
0.34213818245391736+0.3646106781134024i,0.003339447565894575+0.003591270861886201i
-0.4890316626507398+0.104153804733156i,-0.004769451905651555+0.0009932181840804526i
0.16387546779708279-0.4723819259939342i,0.0016068727431764829-0.004565084794742989i
0.3194652996227916+0.3846314842298355i,0.003054886240628944+0.003712085897381822i
-0.4944346822567273+0.07439311790870766i,-0.004725463686516044+0.0006891419056577599i
0.19213899573979706-0.4616085743160403i,0.001842589569534887-0.004370996497223412i
0.2956233107238907+0.4032447034739891i,0.002768486836250792+0.003812353441374433i
-0.4980282833051399+0.04436018348509556i,-0.004663059888345924+0.0003941178052392762i
0.21969937724124278-0.44914593408414083i,0.0020610984230312527-0.00416593104009482i
0.27069946720411686+0.4203822194518224i,0.0024816467747427926+0.0038923234624226605i
-0.4997993147584369+0.014164909112822033i,-0.004583176181519923+0.00010920518234544068i
0.24645575313344611-0.43503961321278795i,0.002261982429544012-0.003951232392745611i
0.24478497963397608+0.4359813162099086i,0.002195724896340458+0.003952336800547335i
-0.4997412954015874-0.01608220346307143i,-0.004486805603336141-0.00016461656502587483i
0.27231020656390154-0.4193412347822417i,0.002444922435697935-0.003728251972791038i
0.21797468391603556+0.44998490774890965i,0.0019120357698277177+0.003992821330058951i
-0.4978544375605368-0.04627046279196579i,-0.0043749923417891355-0.0004264507981018738i
0.2971681213292278-0.4021082481201526i,0.0026096962217698736-0.0034983418710203924i
0.19036669422622188+0.4623417469338321i,0.0016318443301368477+0.0040142877786131315i
-0.49414564632518493-0.07628939280086745i,-0.004248825396044825-0.0006754860379657903i
0.3209385281298649-0.3834037185616772i,0.002756177261210765-0.0032628482081688576i
0.16206204395804577+0.4730066130365485i,0.00135636086326211+0.004017325228251284i
-0.48862849427971955-0.10602913708942163i,-0.0041094321459464-0.0009109979054123216i
0.34353443747866885-0.3632960966574187i,0.0028843330403843415-0.003023104652993203i
0.1331643159837426+0.48194047722425326i,0.0010867363565696842+0.00400259632530648i
-0.48132317183278467-0.13538086095718932i,-0.003957971862831939-0.0011323505985450584i
0.3648731580451002-0.34185896767378876i,0.002994222953994759-0.0027804261299422877i
0.10377926358541678+0.4891106453882412i,0.0008240582305973325+0.003970832227023526i
-0.47225641332924884-0.1642371496919418i,-0.003795629193752309-0.0013389979088329325i
0.3848765992700049-0.31917078230251383i,0.0030859957934456206-0.002536102743400142i
0.07401442344341483+0.4944908777903143i,0.0005693464664057128+0.003922827313580344i
-0.461461399213978-0.19249240166140702i,-0.003623607650828543-0.0015304837785116779i
0.4034715571435453-0.2953145695647726i,0.0031598868470467246-0.002291393944064934i
0.04397872209822892+0.49806148508896053i,0.00032355014046356426+0.003859433694885755i
-0.4489776346056465-0.2200432147699219i,-0.003443123137003911-0.0017064424043412927i
0.4205899821004596-0.2703776329606129i,0.0032162146325407197-0.002047522961506653i
0.013782077326106479+0.49980940039389443i,0.00008754437695089876+0.003781555542070551i
-0.43485080472495813-0.2467887648657243i,-0.0032553975388154-0.001866597894806823i
0.43616922805226455-0.24445123097561033i,0.0032553772838708633-0.0018056715253373153i
-0.016465004112835274+0.4997282270852673i,-0.00013787227476308374+0.003690143273987804i
-0.41913260770634525-0.27263117471407716i,-0.003061652416051155-0.0020107634898649173i
0.45015228164505283-0.21763024311397702i,0.003277848615431981-0.001566974895732406i
-0.04665183088192548+0.49781826222255143i,-0.00035198003183700683+0.003586187629287454i
-0.40188056540498496-0.29747587218594107i,-0.002863102817265022-0.0021388403542856255i
0.4624879709039005-0.19001282268029673i,0.003284173888244832-0.001332517222271525i
-0.07666793215072451+0.4940864954574283i,-0.0005541396353741319+0.003470713654735711i
-0.38315781289149514-0.3212319363513775i,-0.0026609512491076064-0.002250815957510548i
0.47313115250033155-0.16170003758055512i,0.003274965303565333-0.0011033272482319984i
-0.1064034618708524+0.4885465834546644i,-0.0007437936721590968+0.0033447746404052115i
-0.3630328674046736-0.3438124302111315i,-0.0024563818262940936-0.0023467620547321004i
0.48204287695752757-0.13279550045698013i,0.003250897250370332-0.0008803743755745084i
-0.13574960076538167+0.481218799914579i,-0.000920467461436978+0.003209446032183093i
-0.3415793776078092-0.3651347188487378i,-0.002250554627790394-0.002426832285596308i
0.4891905311886951-0.1034049895102398i,0.003212701333966681-0.0006645651039204794i
-0.16459895456068863+0.4721299613800021i,-0.0010837695095238923+0.0030658193517150395i
-0.3188758540661829-0.3851207718388494i,-0.002044600283443439-0.0024912594085252228i
0.49454795784696726-0.07363606139662529i,0.003161161213626413-0.00045673985484211827i
-0.19284594700340357+0.4613133290992367i,-0.0012333915370696365+0.002914996153443567i
-0.29500538193209436-0.40369744880510566i,-0.0018396148138385582-0.002540352190147231i
0.49809555105006703-0.04359765761685026i,0.0030971072776756303-0.0002576701907789222i
-0.22038720622418626+0.4488084873041649i,-0.0013691080857746697+0.0027580820478033366i
-0.2700553168888621-0.42079676708251945i,-0.001636654744630521-0.002574491970704834i
0.49982032812942145-0.013399705836913169i,0.0030214111848451014-0.00006805643586965215i
-0.2471219430344034+0.4346611983489484i,-0.0014907757132868367+0.0025961808189083066i
-0.24411696546651437-0.4363561505048543i,-0.0014367325149765855-0.002594128927573913i
0.499715977141157+0.016847282399981334i,0.0029349803009298047+0.00011147429604719915i
-0.2729523197713025+0.4189232352394514i,-0.0015983317868656442+0.002430388664219408i
-0.2172852508990754-0.45031865840653645i,-0.0012408121980126284-0.002599778060174082i
0.49778287996510584+0.04703261609824178i,0.002838752059907126+0.0002803696630444307i
-0.29778380834186735+0.40165219216626025i,-0.001691792888187225+0.0022617885827077885i
-0.18965836574626863-0.4626331940010531i,-0.0010498055495584831-0.002592014920571188i
0.4940281109072884+0.07704582989142703i,0.002733688278623931+0.0004381532451344879i
-0.32152553615506946+0.38291127373466344i,-0.0017712528433692944+0.0020914449369498623i
-0.1613374125508895-0.4732546913732615i,-0.000864568399431835-0.002571471114965452i
0.4884654108109906+0.10677708829807836i,0.002620769453985856+0.0005844252835250266i
-0.3440906186765502+0.3627690636629225i,-0.0018368803939152834+0.0019203982133972528i
-0.1324260338468907-0.48214428040129725i,-0.0006858973978941079-0.0025388296020226386i
0.4811151367711738+0.13611758767244292i,0.0025009890712736453+0.0007188630118895573i
-0.3653964773887281+0.34129927379529734i,-0.0018889165258004544+0.0017496600037766377i
-0.10303003287218807-0.48926942900453785i,-0.0005145271278626317-0.0024948198146369127i
0.4720041876362447+0.1649599543791203i,0.0023753479517652906+0.0008412205843806674i
-0.3853651419927321+0.3185804743483326i,-0.0019276714753476715+0.001580208229188429i
-0.0732569863742191-0.49460406219705544i,-0.00035112759160222263-0.0024402126322098515i
0.46116590556981385+0.1931986377344862i,0.002244848667274983+0.0009513286070067386i
-0.4039235357462317+0.2946958063775852i,-0.001953521431859496+0.0014129826270061203i
-0.043215850925216764-0.498128657510875i,-0.00019630207867446308-0.0023758152308929383i
0.44863995403268764+0.22073029627689417i,0.002110490048520274+0.001049093280833419i
-0.4210037428929515+0.2697326775170433i,-0.0019669049581802385+0.0012488805191287443i
-0.013016564187916274-0.4998303164398284i,-0.00005058541997548163-0.00230246583946889i
0.4344721726316235+0.24745417595207356i,0.001973261813416729+0.0011344951672485647i
-0.43654325720519194+0.2437824421046996i,-0.001968319151455131+0.0010887528785217132i
0.017230357409106806-0.49970281164255104i,0.0000855573692534094-0.0022210284286386136i
0.4187144093660427+0.2732724788297263i,0.0018341393404663147+0.0012075875872368433i
-0.4504852107297941+0.2169400668648815i,-0.0019583155673280387+0.00093340070930288i
0.04741422311413401-0.49774660973187834i,0.00021173205649345863-0.002132387361440865i
0.40142433088660495+0.29809072100197903i,0.0016940786113673468+0.0012684946682406844i
-0.46277858190044424+0.18930378337079806i,-0.0019374959316674682+0.0007835717538973366i
0.07742457293294941-0.4939688695672439i,0.0003276157700656941-0.002037442032358084i
0.38266521146001625+0.32181807835393617i,0.0015540113458316384+0.0013174090537310076i
-0.4733783822547076+0.16097472855914036i,-0.0019065076646410462+0.0006399575390091133i
0.10715158186501164-0.48838341605632557i,0.000432957191159942-0.0019371015223608643i
0.3625057014123679+0.34436771894095985i,0.0014148403503547956+0.001354589292067866i
-0.48224582107249353+0.13205657461229933i,-0.0018660392425538675+0.0005031907703443119i
0.13648646181582083-0.4810106895618172i,0.0005275763644944988-0.0018322792967125853i
0.34101957589840737+0.36565712075632134i,0.0012774351013559438+0.0013803569225903343i
-0.4893484473334425+0.10265514956267205i,-0.0018168154233389265+0.00037384308418252576i
0.16532185971465507-0.47187767109847323i,0.0006113641341368198-0.0017238879718043673i
0.3182854649161335+0.3856083737263287i,0.0011426275816937257+0.0013950932781345128i
-0.4946602684737334+0.07287805000748225i,-0.0017595923619276204+0.00025242316203617597i
0.19355225038073592-0.461017783594175i,0.0006842812127762141-0.0016128341766170446i
0.29438656555475157+0.40414846482775946i,0.0010112083880758045+0.0013992360243298416i
-0.49816184550771225+0.042834247351412835i,-0.0016951526419398824+0.00013937521277192943i
0.2210743227001007-0.44847076957635856i,0.000746356894440042-0.001500013533619589i
0.26941033752903126+0.42120954528418986i,0.0008839231253284455+0.0013932754570658613i
-0.4998403641662358+0.012633689018032235i,-0.0016243002502158055+0.00003507782470329907i
0.24778735769994073-0.434282545731421i,0.0007976874222777852-0.0013863057830155814i
0.243448183114288+0.43672917886339724i,0.0007614691018763955+0.0013777505804483483i
-0.49968968179139783-0.017613103910588006i,-0.0015478555206628085-0.00006015681169392685i
0.2735935971368155-0.41850503486935503i,0.0008384340245967507-0.001272570073245429i
0.21659511265328293+0.450650570367174i,0.000644492339121361+0.0013532449883724663i
-0.4977103498160208-0.04779544115360063i,-0.0014666500737203546-0.0001460833116297083i
0.29839860124986767-0.40119597590854816i,0.0008688206338115212-0.0011596404395512621i
0.1889493968591441+0.4629227734773777i,0.0005335849056993151+0.0013203825735300131i
-0.4939096117456478-0.07780286831030483i,-0.0013815217774449894-0.00022252313741166313i
0.32211159436981673-0.38241871257612214i,0.0008891313043603613-0.0010483214912146283i
0.1606122071867328+0.4735008771975897i,0.0004292825858554936+0.001279823088234102i
-0.4883013766504219-0.10752557107584809i,-0.0012933097557982624-0.000289364278199607i
0.34464579711894916-0.3622419615970768i,0.00089970734694131-0.0009393843267972132i
0.13168724558853906+0.4823461702080883i,0.0003320628894098224+0.0012322575818867732i
-0.48090616826385746-0.13685477711445165i,-0.001202849469181306-0.0003465605746180464i
0.36591874398639695-0.3407395612205687i,0.0009009441976208747-0.0008335626953524631i
0.10228036501004201+0.4894262825326642i,0.00024234340900126112+0.0011784037402342044i
-0.4717510498747856-0.1656831541194776i,-0.0011109678916043227-0.00039413069642797564i
0.3858525851165159-0.3179902010036092i,0.0008932880414670787-0.0007315494201438645i
0.07249918201335986+0.4947153039988408i,0.0001604805285070808+0.00111900115174588i
-0.4608695252873307-0.1939052026036054i,-0.001018478808115188-0.000432156783088551i
0.40437437120594444-0.2940771338410574i,0.0008772322113508178-0.0006339930999072124i
0.042452682946818754+0.49819387905798634i,0.00008676848474182167+0.001054806526523624i
-0.44830141621136727-0.22141764198167802i,-0.0009261782552386472-0.00046078275860233207i
0.42141632046674704-0.2690878712957554i,0.0008533133834397155-0.0005414951011394509i
0.012250825101692314+0.4998492776183139i,0.00002143878275635208+0.0009865888930906906i
-0.43409271653215176-0.24811978853331768i,-0.0008348401262055451-0.0004802123335304483i
0.436916066678666-0.24311386334376583i,0.0008221075916776961-0.00045460685329289335i
-0.017995865684292706+0.4996754416315533i,-0.000035340036708358755+0.0009151247982334625i
-0.4182954239924424-0.27391392386213115i,-0.0007452119616831504-0.0004907067084783557i
0.450816887422723-0.21625016370670874i,0.0007842260841943094-0.00037382745710821735i
-0.04817669950408743+0.4976730072628102i,-0.00008346228079936039+0.0008411935347703999i
-0.4009673499030771-0.29870565250310216i,-0.0006580109455602309-0.0004925819946829121i
0.4630679116609274-0.18859508199593494i,0.0007403110451226937-0.00029960161464296807i
-0.07818122745887454+0.493849302562472i,-0.00012288464405622559+0.0007655724217087421i
-0.3821719075783869-0.3224042473694798i,-0.0005739201240998766-0.0004862063685728358i
0.4736243059024424-0.16024982394154075i,0.0006910312057184584-0.00023231788784905586i
-0.10789964585363634+0.48821832064869053i,-0.0001536254104031428+0.000689032160717156i
-0.36197788027068156-0.3449229817749797i,-0.0004935848654557299-0.00047199697832030923i
0.48244743827492176-0.13131812102283155i,0.0006370773689662472-0.00017230729083515968i
-0.1372231980315525+0.48080066849857417i,-0.00017576332580798858+0.0006123322922037618i
-0.340459169453066-0.36617944681623277i,-0.00041760957516106704-0.0004504166214498665i
0.48950501990057993-0.10190585085562665i,0.000579157872035094-0.00011984221922355231i
-0.16604457237668852+0.47162349153549604i,-0.00018943615134988195+0.0005362167735396477i
-0.31769452437176593-0.38609585295400506i,-0.0003465546817512071-0.0004219702135137617i
0.494771223059629-0.07212064972562549i,0.0005179940109953104-0.00007513571828523854i
-0.1942582950284537+0.4607203742884943i,-0.00019483890793644895+0.00046140970111836i
-0.29376725385768415-0.40459931468952426i,-0.0002809339051762797-0.00038720106868160353i
0.49822677570864776-0.04207151868579768i,0.00045431545214526963-0.00003834108982011256i
-0.22176111587066435+0.4481312174873102i,-0.0001922218253417919+0.0003886111969940061i
-0.2687649214518327-0.4216221172941253i,-0.0002212118191109623-0.0003466870138190508i
0.49985903200798965-0.011868424659309488i,0.0003888556541114199-0.000009551836048903893i
-0.24845238638265574+0.4339020920428411i,-0.00018188800959119666+0.0003184934798012811i
-0.24277902496035542-0.4371019646160955i,-0.00016780171667770283-0.00030103635824668527i
0.49966201860012777+0.018378101992219065i,0.00032234732458507356+0.000011198062892207808i
-0.2742344279696721+0.41808507044737986i,-0.0001641908439914777+0.0002516971385347379i
-0.21590466161182426-0.4509822070578531i,-0.00012106378747948498-0.00025088374187161224i
0.49763645646958166+0.04855737196240067i,0.0002555179351457178+0.00002393354290621267i
-0.2990128894246015+0.4007380362116414i,-0.00013953114029283323+0.00018882762655918258i
-0.18824018004219736-0.46321204888916223i,-0.00008130361219294908-0.00019688588477032644i
0.4937897583044213+0.0785589420754366i,0.00018908531709662475+0.000028737527994167664i
-0.32269709221290044+0.38192447203595514i,-0.00010835405756296051+0.0001304519919435587i
-0.1598868203810205-0.47374673413770474i,-0.00004877097931382589-0.00013971726157175227i
0.48813600136901114+0.10827301946074037i,0.00012375336060685573+0.000025749688629034096i
-0.3452003623171129+0.3617132274908278i,-0.00007114580735338386+0.0000770958588646729i
-0.13094834375600278-0.48254771037673105i,-0.00002365902697931882-0.00008006572414223805i
0.48069587598726427+0.13759086334772333i,0.00006020783871944138+0.000015164896156454799i
-0.36644034742657616+0.34017826705706417i,-0.000028430164637214635+0.00002924067342131727i
-0.10153065257182109-0.48958276981039517i,-0.000006103711126383473-0.000018628096111932498i
0.4714966098249363+0.1664051830103458i,-0.0000008876230475980657-0.000002768615625278722i
-0.38633931831153345+0.3173983994475109i,0.000019235195206598598-0.000012678774259197728i
-0.07174140295277082-0.4948261671404662i,0.000003816400412477733+0.0000438942372968246i
0.4605718682480546+0.19461053040512732i,-0.00005889541170815834-0.000027751369181004725i
-0.40482445327875477+0.29345698920099084i,0.00007126251239786722-0.00004827654124354121i
-0.041689610767553786-0.4982587137830689i,0.000006080009914661932+0.00010679972087042976i
0.4479616311221273+0.2221036860657304i,-0.00011320760763911443-0.00005943502842568184i
-0.42182810466768217+0.268441651603869i,0.0001270378902028512-0.00007721742750649158i
-0.011485252677986335-0.49986784809066664i,0.0000007226515292098921+0.00016939097947036685i
0.4337120465029931+0.24878403684190697i,-0.00016324946355100647-0.00009742503533764401i
-0.4372880464118325+0.2424439320557073i,0.00018592535180895497-0.00009921856887025307i
0.018761136328383193-0.49964768132229925i,-0.000012164061965896238+0.0002309791040154127i
0.4178752617547432+0.27455394410044776i,-0.00020848266508947523-0.00014128348181690175i
-0.4511477017594961+0.21555897105239086i,0.0002472709842515349-0.00011405072149551639i
0.04893886744888967-0.49759901919384814i,-0.000032433500626561256+0.00029088785135120094i
0.40050923271274985+0.29931910104067505i,-0.0002484083578055844-0.00019053219955999774i
-0.46335635032036565+0.18788515601274614i,0.0003104071467721472-0.00012153923385822954i
0.07893750313926362-0.49372935892946157i,-0.00005988537874233449+0.00034845773660360004i
0.3816775115901813+0.32298887781685925i,-0.00028256992654435506-0.0002446560497687315i
-0.47386931368039725+0.15952376122281337i,0.00037465672085423916-0.00012156470375984415i
0.10864726126764632-0.4880528618249328i,-0.00009426740644420774+0.00040304999733651464i
0.3614490144041773+0.3454766532045578i,-0.0003105555146692792-0.00030310639365304916i
-0.48264811890563064+0.13057857721542426i,0.00043933737916203606-0.00011406331953132171i
0.13795941687007554-0.4805903014234338i,-0.00013527722040549052+0.00045405040965491985i
0.33989776877280375+0.36670013159711967i,-0.00033200027195972323-0.0003653047239316216i
-0.48966063933661524+0.10115553094139694i,0.0005037658506995508-0.00009902688619455667i
0.1667667000371919-0.4713689874932644i,-0.00018256458120024515+0.0005008729373038954i
0.3171026430057412+0.38658164417228813i,-0.00034658832148071585-0.0004306464368800089i
-0.4948812121581965+0.07136229812235695i,0.0005672621597084893-0.00007650253893192077i
0.19496368847606887-0.4604226660858198i,-0.000235733823635063+0.0005429631958112539i
0.2931470574801207+0.4050484331267544i,-0.00035405443722238955-0.0004985047239283937i
-0.49829073231440457+0.04130790920380879i,0.0006291538161344407-0.0000465921477770439i
0.22244719331055948-0.4477913960395258i,-0.00029434654519801295+0.0005798017147971081i
0.26811867935774514+0.42203291793849307i,-0.00035418542583369385-0.000568234561369912i
-0.49987672242476044+0.011102350350498343i,0.0006887799359072985-0.000009451418971624502i
0.2491166367082976-0.43352140238168313i,-0.00035792451667863225+0.0006109069827247874i
0.24210910176090167+0.43747294268246784i,-0.0003468212073221104-0.0006391767764085275i
-0.49963337844613287-0.019143839055746154i,0.0007454952698024105+0.000034711300074609705i
0.2748744199523977-0.41766490716470583i,-0.00042595279800981573+0.0006358382595864953i
0.2152135085808448+0.4513120034946415i,-0.00033185559115226417-0.000710662167552602i
-0.4975615909130456-0.0493199709427103i,0.0007986741202692601+0.00008563650383593425i
0.29962628061087193-0.40027993835582193i,-0.0004978830414696237+0.0006541981442980641i
0.1875303261456046+0.46349945535186815i,-0.0003092367457432028-0.0007820156572469046i
-0.4936689416787032-0.07931561361863317i,0.0008477141263316509+0.00014301528995456622i
0.323281637496675-0.38143011747961814i,-0.0005731369635633046+0.0006656348849134554i
0.15916086302186894+0.47399069741094224i,-0.00027896736092862604-0.0008525604546320562i
-0.4879696761686622-0.10902099590480427i,0.0008920398974726003+0.00020649138763939915i
0.34575392215597445-0.3611844267905645i,-0.0006511099661849157+0.000669844421154598i
0.13020893926910856+0.48274733622854216i,-0.00024110450450027347-0.0009216222064250806i
-0.4804846512486875-0.138327408850966i,0.000931106478314228+0.00027566344078957096i
0.36696089567153733-0.33961695682756887i,-0.0007311748870388203+0.0006665721501783858i
0.10078050650271692+0.48973732626475636i,-0.00019575917549327152-0.0009885331141259621i
-0.47124125889757496-0.1671276035634161i,0.0009644026268829409+0.0003500875322500309i
0.38682494962187286-0.3168066352744029i,-0.0008126858587829425+0.0006556144079633395i
0.07098326015657011+0.4949350871560054i,-0.0001430955583871968-0.001052635996073349i
-0.46027332596426473-0.19531618368992976i,0.0009914538903075297+0.00042927993447864065i
0.40527339009474633-0.29283693811825245i,-0.000894982255943792+0.0006368196601866127i
0.040926245363958974+0.49832159732819425i,-0.00008332998388063385-0.0011132882732921476i
-0.4476209903760924-0.22278999112517522i,0.0010118254629270748+0.000512720070856689i
0.42223870371570016-0.2677955841634318i,-0.0009773927083450652+0.0006100893979687243i
0.010719457899201701+0.4998844636075097i,-0.000016729603342222956-0.001169865858596742i
-0.43333055425120093-0.24944848352510512i,0.0010251248129810294+0.0005998536709119729i
0.43765880471802854-0.24177421401820626i,-0.001059239159591744+0.00057537873538457i
-0.01952655835968284+0.49961796657411806i,0.000056389214556783186-0.0012217669290320052i
-0.4174543144526601-0.27519410224878615i,0.001031004065308622+0.0006900961018483326i
0.45147726215003775-0.21486805472949594i,-0.0011398409490562614+0.0005326967071632015i
-0.049701115974125326+0.4975230814927867i,0.00013566275517418798-0.0012684155624453895i
-0.4000503712043931-0.2999326293811544i,0.001029162128793261+0.0007828358579942554i
0.463643506388111-0.1871755712927543i,-0.00121851889582622+0.0004821062665219771i
-0.07969378901352678+0.49360747474383393i,0.00022068208604491188-0.0013092652197847052i
-0.3811824154692909-0.32357353253014776i,0.0010193465586427392+0.0008774381890952539i
0.47411301419982665-0.1587981063123426i,-0.001294599363190374+0.00042372398459392135i
-0.10939481716677152+0.48788547576746666i,0.00031099542946825984-0.0013438020556023986i
-0.3609194958676241-0.3460302961364072i,0.0010013551449904246+0.0009732488477858252i
0.48284747167988096-0.12983950913109282i,-0.0013674182824612202+0.0003577194544026195i
-0.13869550741785994+0.4803780246241801i,0.00040611076599524304-0.0013715480402132717i
-0.33933576598872656-0.36722073808309263i,0.000975037220731277+0.0010695979360882046i
0.48981491446253766-0.10040575578628264i,-0.0014363251152574028+0.00028431440381191097i
-0.16748863181569787+0.47111259536312233i,0.0005054986541897147-0.0013920638779946284i
-0.31651021302068333-0.38706731044716025i,0.000940294682959449+0.0011658038303973223i
0.49498984469748875-0.07060456118282145i,-0.0015006867337932271+0.00020378152331884374i
-0.1956688198823773+0.460123095478866i,0.000608595251027208-0.0014049517074281135i
-0.29252636869112214-0.4054973832914784i,0.000897082723846872+0.0012611771641275022i
0.4983533243610425-0.04054498490292778i,-0.001559891199245402+0.00011644301596218727i
-0.2231329442239036+0.44744974182453146i,0.0007148055163684513-0.0014098575696577722i
-0.26747200357694023-0.42244351045922696i,0.0008454102682861011+0.0013550248470157193i
0.49989304456116335-0.010337032094863686i,-0.0016133514188832192+0.00002266887797919255i
-0.24978049793219695+0.433138913435363i,0.0008235065841052226-0.0014064736335720391i
-0.24143880590166195-0.4378436763978845i,0.0007853401171087581+0.0014466540999999013i
0.4996033705827338+0.019908749098695538i,-0.0016605086633562731-0.00007712507984786477i
-0.2755139623972409+0.4172429818013661i,0.0009340512818253385-0.001394540166699805i
-0.2145220459958915-0.4516415231095349i,0.000716988796176298+0.001535376484617481i
0.49748536250819275+0.050081672099418884i,-0.0017008359263288764-0.00018247945895936553i
-0.30023916418334157+0.39982011921012994i,0.0010457717801872672-0.0013738472425418315i
-0.1868202276487909-0.4637865563969521i,0.000640526113115027+0.00162051190599913i
0.49354677133808994+0.0800713169586918i,-0.0017338411095260697-0.00029289373551363135i
-0.32386561966348526+0.3809340858612213i,0.0011579833526332605-0.0013442361763246783i
-0.15843472762648694-0.4742343306506901i,0.0005561744249260899+0.0017013925687645146i
0.4878020106257495+0.10976793444723858i,-0.001759070017212877-0.00040782894509808524i
-0.3463068661505804+0.3606539965312188i,0.0012699882256066249-0.0013056006825638475i
-0.12946942467661698-0.4829466115009403i,0.0004642076211349899+0.0017773668654572034i
0.48027210372985074+0.1390628476901992i,-0.0017761091451551744-0.000526710575093185i
-0.3674807783137834+0.33905406764329304i,0.0013810794990753912-0.0012578877492468426i
-0.10003031937669346-0.48989151573891365i,0.0003649498285504237+0.0018478031775865855i
0.4709846068779594+0.16784884987784976i,-0.0017845882502055645-0.0006489316491500222i
-0.3873098687219635+0.31621334566695i,0.0014905451169003423-0.0012010982248874627i
-0.07022514621748466-0.4950436279957027i,0.00025877384506708864+0.0019120935698660046i
0.45997350832255973+0.19602059659651527i,-0.0017841826878168834-0.0007738559873487495i
-0.40572157141444526+0.29221541784187743i,0.0015976718664236524-0.0011352871161554579i
-0.04016297934101559-0.49838409375162274i,0.00014609931127260598+0.0019696573588553127i
0.4472791039586384+0.22347499134391186i,-0.0017746155059960608-0.0009008216247953374i
-0.42264850746127997+0.2671481062845218i,0.0017017493865947345-0.0010605635952408857i
-0.009953833376020016-0.49990068833566315i,0.000027390629891280333+0.002019944537917517i
0.4329478498580024+0.2501115628180983i,-0.0017556592854765481-0.0010291443706929293i
-0.43802873154121225+0.24110314659683307i,0.0018020741639884453-0.0009770907175650273i
0.020291739168384587-0.499587861662536i,-0.00009684535568402151+0.00206243904119089i
0.41703219225999477+0.27583283259932156i,-0.0017271377171924366-0.0011581214892942074i
-0.45180595863497025+0.21417585215333307i,0.0018979534962137255-0.000885084851892085i
0.05046305247743332-0.49744675854360654i,-0.0002260619113626214+0.0020966618301454243i
0.3995903756407673+0.300544671879197i,-0.0016889269094811426-0.0012870354836047614i
-0.4639297700042797+0.18646476529507047i,0.001988709402449771-0.0007848148263209055i
0.08044969249329278-0.4934852144973748i,-0.00035967517732859685+0.002122173787238691i
0.3806862295634944+0.3241566459317489i,-0.0016409564188157874-0.001415157962267199i
-0.4743557977028077+0.1580712967069455i,0.0020736824611845527-0.0006766007950368548i
0.11014192098312406-0.48771772707484046i,-0.000497067133494684+0.0021385784022022267i
0.3603889350895669+0.3465823450656955i,-0.0015832099992642433-0.0015417535697116581i
-0.48304588694380374+0.12909935429812583i,0.0021522355556636754-0.0005608128320755361i
0.13943107713391914-0.4801654028046889i,-0.00063758874996994+0.002145524237569885i
0.338772771605598+0.36773970084683294i,-0.0015157260672878205-0.0016660839594148397i
-0.4899682357302447+0.09965496294369461i,0.002223757508082749-0.00043786925968344626i
0.16820997520444056-0.47085587995245415i,-0.0007805633062106444+0.002142707161203655i
0.3159168449927479+0.38755128643328357i,-0.001438597879914738-0.0017874117899620095i
-0.4950975112364954+0.069845876479111i,0.002287666584172224-0.00030823472015246436i
0.19637329677903262-0.4598232273763288i,-0.0009252898617389526+0.0021298723347655626i
0.2919047981331483+0.4059445999245064i,-0.0013519734257529173-0.0019050047235627011i
-0.4984149425155772+0.0397811833674179i,0.0023434138505251823-0.00017241800124692636i
0.22381797618782345-0.44710781984976466i,-0.0010710468606193227+0.0021068159483308693i
0.26682450481285225+0.42285232968713715i,-0.001256055029727025-0.002018139406719749i
-0.49990838919277886+0.009570907482285795i,0.002390486367802365-0.00003096962652990036i
0.25044357768284126-0.4327561903071301i,-0.0012170958512769763+0.002073386692622141i
0.2407677481414909+0.43821260068667783i,-0.0011510986738409855-0.0021261054129052223i
-0.49957238589421654-0.02067439453214489i,0.002428410203812061+0.00011552077697691165i
0.2761526629897487-0.4168208595531411i,-0.001362685302725714+0.0020294869616678153i
0.21382988466548317+0.4519692009235675i,-0.0010374130376605947-0.00222820912734201i
-0.49740816224775836-0.05084403785113309i,0.0024567532513975502+0.00026642732030233063i
0.300851147890108-0.3993601440592571i,-0.0015070544978545745+0.0019750737800382236i
0.186109495404001+0.4640717871449754i,-0.0009153582635837556-0.002323777554334217i
-0.4934236383831115-0.08082761452829185i,0.002475127837072604+0.00042109088871400966i
0.32444864652924094-0.38043794255042274i,-0.001649437484095438+0.0019101594501879189i
0.15770802508474743+0.47447606907950013i,-0.0007853444533078378-0.002412162028024348i
-0.48763339594754906-0.11051539754128771i,0.0024831931074108093+0.0005788223571765382i
0.34685880218966597-0.36012350216315914i,-0.00178906706156553+0.0018348119168211828i
0.12872941089979253+0.4831439715205549i,-0.0006478299032079375-0.002492741807982938i
