signal_0,signal_1
1+0i,-0.08348552356273599+0.01773330592859694i
1+0i,-0.03759683004338478+0.07647928839781329i
1+0i,0.036835980891957464+0.07670751656565405i
1+0i,0.08294606811844915+0.01841849298537989i
1+0i,0.06564271593219949-0.05374674574504472i
1+0i,-0.0016842995730256202-0.08469509446481294i
1+0i,-0.06752439915519481-0.050941121892731325i
1+0i,-0.08165589049902801+0.02157160062599911i
1+0i,-0.033454145116027206+0.07741023348217603i
1+0i,0.040122456298363494+0.07402869703383837i
1+0i,0.08286978570929779+0.014185321932780885i
1+0i,0.06227154138718947-0.05629809128488293i
1+0i,-0.005767268303685128-0.08362167077567884i
1+0i,-0.06920007268487632-0.04707282184831381i
1+0i,-0.07965194554481445+0.02527358003894287i
1+0i,-0.029311044131806935+0.07812019572573882i
1+0i,0.0432356063884588+0.07121327888008624i
1+0i,0.08257932240662832+0.010004062504175466i
1+0i,0.05880906652608007-0.05864918670329017i
1+0i,-0.009749242676513005-0.08235304526766064i
1+0i,-0.0706601376099353-0.04316347966999067i
1+0i,-0.0774828061056845+0.028831509488952863i
1+0i,-0.025179225168591345+0.0786115702875852i
1+0i,0.04617010118027552+0.06827192995594031i
1+0i,0.08207977404811147+0.005885479207459347i
1+0i,0.05526689062047694-0.060797399511898664i
1+0i,-0.013621003426896462-0.08089670857763005i
1+0i,-0.07190479568243227-0.039224956877110896i
1+0i,-0.07515791613691133+0.032238234928201645i
1+0i,-0.02107013127871234+0.07888736683124867i
1+0i,0.04892125079859894+0.06521549645457328i
1+0i,0.08137677116138958+0.0018399434357504636i
1+0i,0.05165663356922656-0.06274075971676868i
1+0i,-0.017373839206383277-0.07926057588790882i
1+0i,-0.07293489534751696-0.03526897750959806i
1+0i,-0.07268701014893054+0.03548719525631884i
1+0i,-0.016994918626876347+0.07895118882367896i
1+0i,0.051485008838970066+0.06205496511090364i
1+0i,0.08047645132705092-0.0021225924704214166i
1+0i,0.04798989848077474-0.0644779540800728i
1+0i,-0.020999565130651765-0.07745295398056307i
1+0i,-0.07375191727873434-0.031307093247246134i
1+0i,-0.07008007687817998+0.038572432446235004i
1+0i,-0.012964426144124911+0.07880721122125622i
1+0i,0.05385797352974309+0.0588014255996478i
1+0i,0.07938543034052938-0.005992619308119078i
1+0i,0.04427823497192688-0.06600831829611509i
1+0i,-0.024490539246639836-0.07548250756980508i
1+0i,-0.07435795806383579-0.027350649719896855i
1+0i,-0.06734732275452335+0.041488599482497376i
1+0i,-0.008989146775977137+0.07846015664813327i
1+0i,0.056037386726828974+0.05546603325757167i
1+0i,0.07811077229351743-0.009761093193639103i
1+0i,0.04053310329703674-0.06733182714533563i
1+0i,-0.02783967689863436-0.07335822504135252i
1+0i,-0.07475571212994012-0.023410754103747152i
1+0i,-0.06449913529486219+0.04423096612322523i
1+0i,-0.0050792003958139015+0.07791527017566155i
1+0i,0.05802113078284391+0.05205997225279696i
1+0i,0.07665995869716438-0.013419455797905568i
1+0i,0.03676583941665352-0.06844908269600168i
1+0i,-0.031040462980943838-0.07108938372738234i
1+0i,-0.07494845200153989-0.01949824409275809i
1+0i,-0.061546046550466554+0.046795422504394994i
1+0i,-0.0012443084473661714+0.07717829281466289i
1+0i,0.05980772333917779+0.04859441932020804i
1+0i,0.07504085677052555-0.01695965260042251i
1+0i,0.03298762110934461-0.0693613006289553i
1+0i,-0.03408696207251444-0.06868551484504085i
1+0i,-0.07494000698908386-0.015623658327634626i
1+0i,-0.058498696733052566+0.04917848061247422i
1+0i,0.002506229627124223+0.07625543383485911i
1+0i,0.06139631009599021+0.04508050817784238i
1+0i,0.07326168701845202-0.020374149134255275i
1+0i,0.029209435224839004-0.07007029476608735i
1+0i,-0.03697382645644056-0.06615636822534662i
1+0i,-0.07473474040965154-0.011797208358189294i
1+0i,-0.055367798141739075+0.05137727365850335i
1+0i,0.0061635581238596165+0.07515334202784597i
1+0i,0.06278665562131272+0.041529294734642765i
1+0i,0.07133099022337225-0.023655945202138196i
1+0i,0.02544204617079454-0.07057845988809408i
1+0i,-0.03969630203476866-0.06351187695775101i
1+0i,-0.07433752544459357-0.008028752208079509i
1+0i,-0.052164099509709155+0.05338955339356512i
1+0i,0.009719284937748783+0.07387907603162451i
1+0i,0.0639791322662617+0.037951723195129045i
1+0i,0.0692575939752124-0.026798587051354072i
1+0i,0.02169596571944136-0.07088875293158137i
1+0i,-0.04225023215625115-0.060762122073627134i
1+0i,-0.07375371974191099-0.004327769603973696i
1+0i,-0.04889835088574896+0.0552136854121279i
1+0i,0.01316549951157835+0.07244007383585255i
1+0i,0.06497470725884352+0.03435859316143795i
1+0i,0.06705057886306433-0.02979617750248153i
1+0i,0.017981424214092826-0.07100467265964855i
1+0i,-0.044632059381772365-0.057917297389558677i
1+0i,-0.07298913887361241-0.0007033389241720509i
1+0i,-0.04558126916182256+0.05684864249602058i
1+0i,0.0164947888470816+0.07084412158769174i
1+0i,0.06577492805393716+0.030760527827800123i
1+0i,0.06471924445111968-0.03264338403443283i
1+0i,0.01430834324910096-0.07093023790375391i
1+0i,-0.04683882521899689-0.05498767462850199i
1+0i,-0.07205002876029287+0.002835884085384807i
1+0i,-0.04222350435350093+0.058293996057738426i
1+0i,0.019700251558246885+0.06909932181837293i
1+0i,0.06638190602176794+0.027167943356909027i
1+0i,0.0622730751598916-0.03533544483537813i
1+0i,0.010686309890256339-0.07066996447789681i
1+0i,-0.0488681678643835-0.051983568933728574i
1+0i,-0.0709430371767528+0.006281685786915103i
1+0i,-0.03883560673543534+0.05954990574740877i
1+0i,0.022775509954479516+0.06721406121042828i
1+0i,0.06679829856152154+0.023591019521803855i
1+0i,0.059721706171827836-0.03786817283615202i
1+0i,0.007124552495960383-0.07022884086895967i
1+0i,-0.05071831799702557-0.048915304886932756i
1+0i,-0.06967518445359537+0.009626312284738498i
1+0i,-0.035427994929135634+0.06061710729302371i
1+0i,0.025714720148415023+0.06519697802492185i
1+0i,0.06702728973069229+0.02003967169086413i
1+0i,0.057074889478119895-0.04023795774955069i
1+0i,0.0036319181927236075-0.06961230280943696i
1+0i,-0.052388092674825526-0.04579318313803709i
1+0i,-0.0682538334904374+0.012862485190817584i
1+0i,-0.0320109250351527+0.06149689864847586i
1+0i,0.028512580190236083+0.06305692930697979i
1+0i,0.06707256948429381+0.01652352422733825i
1+0i,0.054342460180823546-0.04244176614550696i
1+0i,0.00021685205171471933-0.0688262068407246i
1+0i,-0.05387688738924165-0.04262744775005743i
1+0i,-0.06668665919662096+0.015983415502432843i
1+0i,-0.028594460896353136+0.06219112452849705i
1+0i,0.031164336237266197+0.060802957986489256i
1+0i,0.06693831162119386+0.013051885368500483i
1+0i,0.05153430316137723-0.04447713959849221i
1+0i,-0.0031126219937763575-0.0678768029766695i
1+0i,-0.055184666340281636-0.03942825435793709i
1+0i,-0.064981617475161+0.01898281557953431i
1+0i,-0.025188445573369835+0.06270215941379345i
1+0i,0.03366578677435703+0.05844425998900441i
1+0i,0.06662915053755272+0.00963372364310745i
1+0i,0.04866032022321805-0.046342190949588635i
1+0i,-0.00634891845698014-0.066770706578181i
1+0i,-0.0563119509985075-0.036205639235529115i
1+0i,-0.06314691386508144+0.02185490921623221i
1+0i,-0.021802474107520637+0.06303288911347393i
1+0i,0.03601328490714889+0.05599015146969286i
1+0i,0.06615015688965349+0.006277645879306286i
1+0i,0.04573039781250085-0.04803559873149949i
1+0i,-0.009484905806259531-0.06551486955038414i
1+0i,-0.057259807025581845-0.03296948935994069i
1+0i,-0.061190971956324725+0.02459443980769027i
1+0i,-0.018445867640538093+0.0631866909752996i
1+0i,0.03820373875663837+0.05345003628059182i
1+0i,0.06550681227030983+0.0029918768485750515i
1+0i,0.04275437541692411-0.049556599810308744i
1+0i,-0.012513920154384899-0.06411655097406474i
1+0i,-0.0580298296292905-0.029729513557258867i
1+0i,-0.05912240169004927+0.027196676620347967i
1+0i,-0.01512764895438101+0.06316741283730716i
1+0i,0.040234609989609274+0.05083337377853673i
1+0i,0.0647049830045226-0.00021575941532845548i
1+0i,0.0397420147383945-0.050904980303036265i
1+0i,-0.015429777115905777-0.06258328728302365i
1+0i,-0.05862412743303148-0.026495214808288342i
1+0i,-0.05694996765539534+0.029657419179902934i
1+0i,-0.011856519488208928+0.0629793508170006i
1+0i,0.04210391052536995+0.04814964707788097i
1+0i,0.06375089317113546-0.003337856590055893i
1+0i,0.036702969730722027-0.05208106483495864i
1+0i,-0.018226781826723555-0.06092286209842132i
1+0i,-0.05904530494344387-0.023275863787368192i
1+0i,-0.054682557491688696+0.03197299979780861i
1+0i,-0.008640837883339003+0.06262722603654701i
1+0i,0.043810197464857766+0.04540833184859111i
1+0i,0.0626510969579196-0.0063674413052358415i
1+0i,0.03364675758876662-0.053085704205265705i
1+0i,-0.020899737126520847-0.0591432758302793i
1+0i,-0.059296443703170006-0.02008047370161668i
1+0i,-0.052329150502611436+0.03414028426316977i
1+0i,-0.005488600100678243+0.062116160384263694i
1+0i,0.045352566293523654+0.042618865756466826i
1+0i,0.061412450457801915-0.009297986630727343i
1+0i,0.03058273077048173-0.05392026153388769i
1+0i,-0.02344394991111865-0.05725271515501862i
1+0i,-0.0593810822186791-0.01691777649211907i
1+0i,-0.049898786586082725+0.03615667073282398i
1+0i,-0.0024074211487723988+0.06145165141413151i
1+0i,0.046730642414462224+0.03979061863813518i
1+0i,0.060042083013837094-0.012123423799864433i
1+0i,0.027520050128114513-0.05458659696624307i
1+0i,-0.025855235668107265-0.0552595224762531i
1+0i,-0.05930319475564648-0.01379620045262029i
1+0i,-0.04740053558050029+0.03802008685807412i
1+0i,0.0005954815457579581+0.060639546486141296i
1+0i,0.04794457107301375+0.03693286349912068i
1+0i,0.05854736822004682-0.014838152161416282i
1+0i,0.024467659219488014-0.05508705101623476i
1+0i,-0.028129921215190565-0.05317216547406715i
1+0i,-0.059067169096565994-0.010723849315267835i
1+0i,-0.04484346712460888+0.03972898519196569i
1+0i,0.0035133030999725534+0.05968601625095449i
1+0i,0.04899500573851283+0.03405474841872208i
1+0i,0.05693589468438841-0.017437047360297223i
1+0i,0.021434259864798792-0.055424426631032996i
1+0i,-0.03026484566659288-0.05099920684566678i
1+0i,-0.05867778335707993-0.007708482846866236i
1+0i,-0.042236621124588085+0.04128233692616361i
1+0i,0.006339664449453997+0.05859752758266273i
1+0i,0.04988309501298002+0.031165269440642705i
1+0i,0.05521543665889989-0.01991546775325022i
1+0i,0.018428289008752742-0.05560197006403931i
1+0i,-0.03225735965857419-0.048749274337645115i
1+0i,-0.05814018195893315-0.004757498992994581i
1+0i,-0.039588978918035436+0.04267962401136949i
1+0i,0.009068623923391118+0.05738081606335062i
1+0i,0.050610468140350834+0.028273244523359987i
1+0i,0.05339392464050773-0.022269259071765933i
1+0i,0.015457896942153451-0.05562335064491989i
1+0i,-0.03410532287058033-0.0464310311671507i
1+0i,-0.057459850858519484-0.001877917601213648i
1+0i,-0.03690943522035077+0.04392082971982525i
1+0i,0.011694687113238785+0.05604285812273439i
1+0i,0.051179219193302206+0.02538728861909085i
1+0i,0.051479416044085326-0.024494757350382503i
1+0i,0.01253092693126453-0.05549263953773011i
1+0i,-0.035807099883794616-0.04405314692600999i
1+0i,-0.056642592130664984+0.0009236342515236921i
1+0i,-0.03420677093464911+0.045006427712745524i
1+0i,0.01421281503436761+0.054590842935350284i
1+0i,0.05159189001785195+0.022515789944943382i
1+0i,0.04948006604713273-0.02658879014420437i
1+0i,0.009654896297427454-0.055214287579911286i
1+0i,-0.037361554423843486-0.041624269058351676i
1+0i,-0.05569449800761748+0.003640935308220867i
1+0i,-0.03148962690174799+0.04593736967952049i
1+0i,0.01661843058607944+0.05303214417663034i
1+0i,0.05185145201868795+0.019666887504457754i
1+0i,0.047404098702927194-0.028548676064983024i
1+0i,0.0068369789835390085-0.0547931022963572i
1+0i,-0.0387680420391362-0.0391529949985271i
1+0i,-0.054621924473170255+0.00626818154493515i
1+0i,-0.028766478662015336+0.046715071619210215i
1+0i,0.01890742332119036+0.0513742917377286i
1+0i,0.051961286870613486+0.01684844991225451i
1+0i,0.04525977841617917-0.03037222267039026i
1+0i,0.004083989638099292-0.05423422418378583i
1+0i,-0.04002640127076679-0.03664784505213639i
1+0i,-0.053431464511455355+0.008799995940565271i
1+0i,-0.026045612295945736+0.04734139883821018i
1+0i,0.0210761525420502+0.04962494349716567i
1+0i,0.05192516624357494+0.014068055568947347i
1+0i,0.04305538187213905-0.03205772274617286i
1+0i,0.0014023692416664409-0.053543102361344644i
1+0i,-0.041136943374074406-0.03411723609877845i
1+0i,-0.05212992110921945+0.011231436602125913i
1+0i,-0.023335101405284102+0.04781864974100518i
1+0i,0.02312144874536603+0.047791857245261235i
1+0i,0.05174723063047605+0.011332974227863245i
1+0i,0.04079917050676034-0.033603949025706514i
1+0i,-0.0012018277052991307-0.05272546968372662i
1+0i,-0.04210044065582872-0.031569456190750404i
1+0i,-0.05072428010932236+0.013558003250055111i
1+0i,-0.020642785291338443+0.048149538493629684i
1+0i,0.025040613443508608+0.04588286285491899i
1+0i,0.05143196736836509+0.008650149989459016i
1+0i,0.03849936360193137-0.03501014739602945i
1+0i,-0.0037229444200192717-0.051787317413059i
1+0i,-0.04291811349457693-0.029012640117366633i
1+0i,-0.049221683011823086+0.01577564207371273i
1+0i,-0.017976248381863052+0.04833717664182505i
1+0i,0.02683141739508485+0.04390583478966058i
1+0i,0.05098418794462869+0.006026185753665602i
1+0i,0.03616411208598623-0.03627602864375105i
1+0i,-0.006155731492958996-0.050734869545500244i
1+0i,-0.04359161611495832-0.02645474599985017i
1+0i,-0.047629399817318716+0.01788074897270048i
1+0i,-0.015342800952550818+0.048385053767926914i
1+0i,0.028492097282457468+0.041868665036855476i
1+0i,0.05040900468052491+0.003467329154729427i
1+0i,0.03380147311568854-0.037401758798263275i
1+0i,-0.00849535495955829-0.04957455688780503i
1+0i,-0.04412302118973952-0.023903532976907158i
1+0i,-0.04595480200521712+0.019870171204937316i
1+0i,-0.012749461183776952+0.04829701727221271i
1+0i,0.030021350878550318+0.03977923655090829i
1+0i,0.04971180688475549+0.0009794599974923372i
1+0i,0.031419385511682746-0.03838794813343948i
1+0i,-0.01073740279186702-0.048312990978133394i
1+0i,-0.044514803345964145-0.021366540036127202i
1+0i,-0.044205335737344136+0.021741207467555458i
1+0i,-0.010202938587804408+0.04807725136581999i
1+0i,0.03141833074970719+0.03764539728773954i
1+0i,0.048898236569811245-0.001431920791535056i
1+0i,0.029025646115040344-0.039235638892475805i
1+0i,-0.012877889819231998-0.04695693794408575i
1+0i,-0.0447698216539261-0.018851066041306576i
1+0i,-0.042388495374747065+0.023491606441614778i
1+0i,-0.007709618836217347+0.04773025536338017i
1+0i,0.032682636545541696+0.035474934908257594i
1+0i,0.04797416382353558-0.003761700690470887i
1+0i,0.026627887128011393-0.039946291803699956i
1+0i,-0.014913261092461267-0.04551329238934717i
1+0i,-0.04489130117967699-0.016364151000653058i
1+0i,-0.040511797392753415+0.02511956383636538i
1+0i,-0.005275550011905144+0.047260821364231514i
1+0i,0.03381430593063259+0.03327555222468509i
1+0i,0.04694566192775264-0.006005163583339156i
1+0i,0.02423355449744556-0.040521771458057645i
1+0i,-0.016840393711018566-0.043989051398453126i
1+0i,-0.04488281368345756-0.013912558615653842i
1+0i,-0.03858275477630521+0.02662371797330543i
1+0i,-0.002906430304497795+0.04667401141146575i
1+0i,0.03481380421656459+0.031054843459579297i
1+0i,0.04581898231488481-0.008157996239270823i
1+0i,0.021849887394584086-0.04096433062155004i
1+0i,-0.01865659713774994-0.042391288747021354i
1+0i,-0.04474825754779813-0.011502760145160468i
1+0i,-0.03660885197432265+0.02800314395455806i
1+0i,-0.0006075971627785039+0.04597513421813198i
1+0i,0.035682012756184725+0.028820271383209424i
1+0i,0.044600529452285084-0.010216293277804381i
1+0i,0.019483898840078298-0.04127659355817427i
1+0i,-0.02035961203042081-0.04072712940239329i
1+0i,-0.04449183702008016-0.00914091961401375i
1+0i,-0.03459752048837654+0.029257346464144737i
1+0i,0.0016159820877254191+0.045169721549690234i
1+0i,0.03642021616503744+0.026579145390623945i
1+0i,0.04329683574250683-0.012176560633551327i
1+0i,0.017142357518158194-0.04146153844087612i
1+0i,-0.021947607623918113-0.0390037243969576i
1+0i,-0.044118040855077256-0.006832880390286761i
1+0i,-0.032556115167283926+0.030386251254528453i
1+0i,0.003759718159012524+0.04426350435126095i
1+0i,0.037030088437746835+0.024338600575285037i
1+0i,0.04191453652596473-0.01403571753844738i
1+0i,0.014831770818897128-0.041522478929682846i
1+0i,-0.02341917770134359-0.037228226153538053i
1+0i,-0.043631620443412-0.004584153150012205i
1+0i,-0.03049189127539496+0.03139019537434219i
1+0i,0.00581940624893343+0.043262388707381014i
1+0i,0.03751367802962831+0.022105577851584964i
1+0i,0.040460345270398865-0.015791097044593753i
1+0i,0.012558369142496587-0.04146304499753324i
1+0i,-0.024773335196373786-0.03540776433910932i
1+0i,-0.04303756751197434-0.0023999052430744225i
1+0i,-0.02841198239833606+0.032269916196499465i
1+0i,0.007791231030810766+0.04217243172084899i
1+0i,0.037873391976037146+0.01988680517389744i
1+0i,0.038941029029267396-0.01744044511531464i
1+0i,0.010328091494476466-0.041287163085363315i
1+0i,-0.026009505473193542-0.0335494223197967i
1+0i,-0.04234109148216458-0.000284951468820919i
1+0i,-0.02632337924583092+0.033026539308896666i
1+0i,0.009671770196510636+0.04099981739584548i
1+0i,0.038111979123892394+0.017688779895090802i
1+0i,0.037363384248662035-0.018981918316485435i
1+0i,0.00814657239561697-0.04099903566875502i
1+0i,-0.027127518333993347-0.03166021428660133i
1+0i,-0.041547596571338025+0.0017562537351122481i
1+0i,-0.02423290940694809+0.03366156533265281i
1+0i,0.011457996569911057+0.03975083260883894i
1+0i,0.03823251255144662+0.015517752302638034i
1+0i,0.035734212999587525-0.020414080144423235i
1+0i,0.006019130125470147-0.04060312031889451i
1+0i,-0.02812759880747168-0.029747063117626746i
1+0i,-0.04066265872206759+0.0037196226922370157i
1+0i,-0.022147218108743975+0.034176855735298675i
1+0i,0.013147278812339947+0.0384318432488666i
1+0i,0.03823837125371764+0.013379710365632961i
1+0i,0.03406029970947638-0.021735896030658706i
1+0i,0.003950756313266971-0.04010410834073884i
1+0i,-0.029010356774973406-0.027816779038742266i
1+0i,-0.039692002442793105+0.0056014394812608816i
1+0i,-0.020072750024801335+0.03457461770850247i
1+0i,0.014737380746030315+0.03704927060660941i
1+0i,0.038133221172043194+0.011280365721175276i
1+0i,0.03234838846364856-0.02294672706771841i
1+0i,0.0019461068851018386-0.03950690307114884i
1+0i,-0.029776775493835866-0.02587603914065304i
1+0i,-0.03864147764211611+0.007398363535847853i
1+0i,-0.018015732175613773+0.034857388181824066i
1+0i,0.016226459325927096+0.03560956808927561i
1+0i,0.03792099564697849+0.009225140923728913i
1+0i,0.030605160944076407-0.024046322503634598i
1+0i,0.000009494371392700096-0.038816597919329884i
1+0i,-0.03042819908018865-0.023931367806248598i
1+0i,-0.03751703653743258+0.009107431865824949i
1+0i,-0.015982157958170793+0.035028017045604924i
1+0i,0.017613061294293977+0.03411919833569237i
1+0i,0.03760587537422976+0.007219157976221204i
1+0i,0.028837215069301144-0.025034811056252604i
1+0i,-0.0018551184261826623-0.03803845423121876i
1+0i,-0.030966319015866578-0.021989118097900558i
1+0i,-0.036324710716773685+0.010726059920045813i
1+0i,-0.013977772337447056+0.03508964965743455i
1+0i,0.018896118556471095+0.032584610803172986i
1+0i,0.03719226794349943+0.005267228156832091i
1+0i,0.02705104439567835-0.025912691101518007i
1+0i,-0.0036441234137827364-0.0371778790584971i
1+0i,-0.03139315974623308-0.020055454150085666i
1+0i,-0.035070588430675+0.012252041115455132i
1+0i,-0.012008058227838854+0.035045708707688306i
1+0i,0.020074942319842564+0.031012219894708724i
1+0i,0.036684787040030434+0.0033738431506545345i
1+0i,0.02525301833632369-0.026680819792793124i
1+0i,-0.005354270840636829-0.03624040291168256i
1+0i,-0.03171106343758685-0.018136334608345114i
1+0i,-0.03376079218861268+0.013683545061057694i
1+0i,-0.010078224087911036+0.0348998755204043i
1+0i,0.021149216041558817+0.02940838369184054i
1+0i,0.036088231388274744+0.0015431674906943062i
1+0i,0.023449363250206474-0.02734040117087306i
1+0i,-0.006982671605000077-0.03523165757527978i
1+0i,-0.031922673964422964-0.016237497151161805i
1+0i,-0.03240145673205328+0.015019114509481539i
1+0i,-0.008193192747151155+0.03465607086626241i
1+0i,0.022118987233825615+0.02777938335519609i
1+0i,0.03540756351647542-0.00022096769196090684i
1+0i,0.021646144449799697-0.02789297332672943i
1+0i,-0.008526798249755631-0.034157354061255675i
1+0i,-0.03203092019814729-0.01436444412687105i
1+0i,-0.030998707453471296+0.016257661072621485i
1+0i,-0.006357591478786555+0.034318435364653344i
1+0i,0.022984658178607568+0.026131403251174423i
1+0i,0.03464788842007031-0.001915069613523876i
1+0i,0.019849249171576835-0.028340394681120276i
1+0i,-0.009984484670782532-0.03302326077516302i
1+0i,-0.03203899866990419-0.012522429333224585i
1+0i,-0.029558639327806665+0.01739845974145058i
1+0i,-0.004575743328110454+0.03389130955177962i
1+0i,0.023746975606396537+0.02447051185960564i
1+0i,0.03381443220067835-0.0035359874876093513i
1+0i,0.018064370549443123-0.02868482944704454i
1+0i,-0.011353924565247926-0.03183518196707033i
1+0i,-0.03195035568095957-0.010716445962721545i
1+0i,-0.028087296419779726+0.018441142253481802i
1+0i,-0.002851659701216378+0.033379213691419204i
1+0i,0.024407019396255662+0.02280264351345083i
1+0i,0.0329125207560524-0.005080914893561725i
1+0i,0.016296992626931392-0.02892873234260994i
1+0i,-0.012633668650851984-0.03059893653708741i
1+0i,-0.03176866893460825-0.008951215732318388i
1+0i,-0.026590652027262494+0.019385689354546973i
1+0i,-0.0011890342145522348+0.03278682740441998i
1+0i,0.024966190356668798+0.021133581017731367i
1+0i,0.03194755859476271-0.00654739088071731i
1+0i,0.01455237643969139-0.02907483262319978i
1+0i,-0.01382262069074116-0.029320337262709925i
1+0i,-0.031497828763829255-0.007231179211649563i
1+0i,-0.02507458951754492+0.020232422004522743i
1+0i,0.0004087621986929371+0.03211896919217208i
1+0i,0.025426197148794585+0.019468939190915552i
1+0i,0.030925007847539373-0.007933299830386108i
1+0i,0.012835547195468089-0.029126117502892974i
1+0i,-0.014920032362314282-0.02800517051245556i
1+0i,-0.031141919028910163-0.005560487359439837i
1+0i,-0.023544883909834433+0.020981991579372958i
1+0i,0.0019386849336674016+0.0313805759282482i
1+0i,0.025789042415545232+0.017814149367950866i
1+0i,0.029850367545147943-0.009236870101250091i
1+0i,0.011151282574420985-0.0290858150358875i
1+0i,-0.015925497011449435-0.026659176507344368i
1+0i,-0.030705197759006944-0.003942994273393121i
1+0i,-0.022007184253712574+0.021635369124386003i
1+0i,0.003398018122895927+0.030576682391101537i
1+0i,0.026057008181479803+0.01617444490002975i
1+0i,0.02872915323041748-0.010456671487641254i
1+0i,0.009504102168291827-0.028957376529226555i
1+0i,-0.016838942336786056-0.025288030188698317i
1+0i,-0.030192077611096192-0.0023822511545028464i
1+0i,-0.02046699684955225+0.022193833715759816i
1+0i,0.0047843758258561166+0.029712400909194792i
1+0i,0.026232640589818994+0.014554847682033453i
1+0i,0.027566876969596376-0.011591611523748388i
1+0i,0.007898258072598549-0.02874445855841423i
1+0i,-0.017660622051593133-0.023897322747508536i
1+0i,-0.029607106219030444-0.0008815014824682527i
1+0i,-0.018929669353086577+0.02265895998972453i
1+0i,0.006095702019619697+0.028792901188185855i
1+0i,0.026318734043955946+0.012960155734421159i
1+0i,0.02636902782558271-0.012640930670214087i
1+0i,0.006337726641736534-0.028450904657547953i
1+0i,-0.018391106573431508-0.02249254386726893i
1+0i,-0.028954946504419803+0.0005563226052717075i
1+0i,-0.0174003758024346+0.023032604900190087i
1+0i,0.007330269414890572+0.02782339038785584i
1+0i,0.026318314821651097+0.01139493186213874i
1+0i,0.025141052852787393-0.01360419642280948i
1+0i,0.0048262014126107585-0.028080726755385248i
1+0i,-0.019031272794278957-0.02107906472869702i
1+0i,-0.0282403570198494+0.0019286027424486527i
1+0i,-0.015884102601939204+0.023316893767461086i
1+0i,0.008486677125431337+0.026809093514313445i
1+0i,0.026234624230666716+0.009863493408926276i
1+0i,0.023888338670435674-0.014481296385901607i
1+0i,0.003367087198224619-0.027638086428313346i
1+0i,-0.01958229298601909-0.019662121821188767i
1+0i,-0.02746817239350648+0.0032330355863400134i
1+0i,-0.014385635493175895+0.02351420568187186i
1+0i,0.009563847222360325+0.02575523419068009i
1+0i,0.026071101374917256+0.008369903121219865i
1+0i,0.022616193668024087-0.015272430356261484i
1+0i,0.001963495348523449-0.0271272760405046i
1+0i,-0.020045622898200888-0.01824680160218675i
1+0i,-0.026643283942645955+0.004467632912966323i
1+0i,-0.012909547539462328+0.023627158327268357i
1+0i,0.010561020208127964+0.02466701586695296i
1+0i,0.025831365600286933+0.006917961131686051i
1+0i,0.021329830893429838-0.01597810146538011i
1+0i,0.0006182401717432992-0.02655269984062608i
1+0i,-0.020422989106750132-0.016838026041895285i
1+0i,-0.02577062052147165+0.005630720578169188i
1+0i,-0.011460188146148985+0.02365859229008508i
1+0i,0.011477749448124231+0.02354960352706754i
1+0i,0.025519198689104912+0.0055111980683071205i
1+0i,0.020034351670829977-0.016599106430872975i
1+0i,-0.0006661634944342774-0.025918855083331267i
1+0i,-0.020716375673853007-0.015440539086970835i
1+0i,-0.02485512966696898+0.00672093637118451i
1+0i,-0.010041673134916555+0.023611554920356354i
1+0i,0.012313894600830214+0.022408105948358528i
1+0i,0.025138526871871094+0.00415286929086861i
1+0i,0.01873472999214766-0.017136524969746294i
1+0i,-0.0018875015764679946-0.025230313242413423i
1+0i,-0.020928010180541086-0.01405889407295936i
1+0i,-0.0239017591039989+0.00773722679073083i
1+0i,-0.008657875886259674+0.02348928381134675i
1+0i,0.013069614090192652+0.021247558565650346i
1+0i,0.02469340272419827+0.002845950252697675i
1+0i,0.017435797722210263-0.017591708428273324i
1+0i,-0.003043860941556233-0.024491701380935725i
1+0i,-0.02106034919457646-0.012697442111360438i
1+0i,-0.02291543866856392+0.008678842776870787i
1+0i,-0.0073124195603115815+0.02329518996459775i
1+0i,0.013745356666468336+0.02007290698911425i
1+0i,0.02418798701608855+0.0015931329815762852i
1+0i,0.016142230654195847-0.017966267684979657i
1+0i,-0.004133628479124797-0.023707683741900236i
1+0i,-0.02111606323707428-0.011360321473285601i
1+0i,-0.02190106270559823+0.009545334434974087i
1+0i,-0.006008670402174223+0.023032840707066835i
1+0i,0.014341852104150675+0.0188889912218186i
1+0i,0.023626530579593137+0.00039682366991459616i
1+0i,0.014858535448269414-0.018262060384763263i
1+0i,-0.005155489112540846-0.022882943621067523i
1+0i,-0.021098021311903366-0.010051447987755488i
1+0i,-0.020863472994923766+0.010336544791003408i
1+0i,-0.004749732133974671+0.02270594242668836i
1+0i,0.014860101087745724+0.017700530619584633i
1+0i,0.023013356259630153-0.0007408586394655105i
1+0i,0.013589037482588709-0.018481177563474532i
1+0i,-0.006108422769706898-0.022022165581414708i
1+0i,-0.021009275062279738-0.008774506468764712i
1+0i,-0.01980744225616274+0.01105260262004931i
1+0i,-0.003538441431985985+0.022318323192112383i
1+0i,0.015301364338109984+0.016512109632355637i
1+0i,0.022352841011256543-0.001818082289214528i
1+0i,0.012337869642096924-0.018625929723354317i
1+0i,-0.0069917003443501855-0.02113001806642431i
1+0i,-0.020853042619109433-0.0075329431813429696i
1+0i,-0.01873765828042494+0.01169391439255727i
1+0i,-0.0023773644833386008+0.021873915321589447i
1+0i,0.01566715103378956+0.015328164362804927i
1+0i,0.02164939820501783-0.0028333021857872617i
1+0i,0.011108962066734895-0.018698832420573682i
