signal_0,signal_1
-0.9440083752724894-0.3299199087582406i,-0.004750695903530581-0.0016824411687613348i
0.7707302839854642-0.6371609486966652i,0.003855342950695343-0.003160416458376858i
0.1465139727484382+0.9892081243941109i,0.0007022551832044453+0.004880425264419703i
-0.9223318111396277-0.3863972754689724i,-0.004489697334549966-0.0019026572140134772i
0.8078470714924634-0.5893916127551704i,0.003907042863718992-0.0028259652540122407i
0.08643170185043353+0.99625731502175i,0.00039260415734892616+0.004751630461785877i
-0.8972799080653753-0.44146059255378833i,-0.004220980097040548-0.002098186561666838i
0.842007485785903-0.5394653550340865i,0.003933809916360477-0.0024977610382574886i
0.026033128375832548+0.9996606328796568i,0.00010117083995096326+0.00460493167893778i
-0.868944345263247-0.4949083519041471i,-0.003946523626833458-0.0022689903344971295i
0.8730865144103839-0.4875648842093992i,0.003936638302910262-0.0021775057570434264i
-0.03446071481821361+0.9994056232851021i,-0.0001711147385068188+0.004442056857277227i
-0.8374288187320854-0.5465449576594525i,-0.0036682786809326294-0.0024151751744736867i
0.9009704214595882-0.433880133729763i,0.003916631134656077-0.00186680141860576i
-0.09482844622826803+0.9954932194637567i,-0.00042346411298691726+0.00426477472288173i
-0.8028486617732099-0.5961814420039581i,-0.0033881572227346937-0.0025369893364813687i
0.9255571638008885-0.3786075667415961i,0.0038749918633349365-0.0015671435077946733i
-0.15484914586589882+0.9879377391344878i,-0.0006552315401313882+0.004074884064716168i
-0.7653304229200325-0.6436361567078723i,-0.0031080226916632768-0.002634818107462015i
0.9467567645094151-0.3219494571182807i,0.0038130153292820924-0.0012799150780182266i
-0.21430316373002328+0.9767668321126511i,-0.000865914382319884+0.0038742030447217286i
-0.7250114028247358-0.6887354378819197i,-0.0028296807007095913-0.002709178584135732i
0.9644916421449871-0.26411314922459866i,0.003732078485107735-0.0010063815406886239i
-0.27297292363164166+0.9620213791236344i,-0.0010551527289889976+0.0036645585934251706i
-0.6820391517968147-0.7313142415126427i,-0.0025548702027118875-0.0027607138451806686i
0.978696894666885-0.2053102991253441i,0.003633630846677853-0.0007476861683650515i
-0.33064371942931015+0.9437553421969465i,-0.0012227282682736396+0.0034477759436087347i
-0.636570929832267-0.7712167474526574i,-0.0022852551633874515-0.0027901865562690257i
0.9893205369474668-0.1457561000149645i,0.003519184723855241-0.0005048463240723519i
-0.38710450076147185+0.92203556718835i,-0.0013685624255524282+0.0032256683532340892i
-0.5887731311095031-0.8082969296555189i,-0.002022416776151609-0.0027984720486596833i
0.9963236910154245-0.08566849470282567i,0.003390305283879765-0.00027875042554385886i
-0.4421486454002014+0.8969415391527171i,-0.001492713788880084+0.003000027067239178i
-0.5388206750580625-0.8424190905683797i,-0.001767846250656891-0.0027865509141317226i
0.9996807283324716-0.02526737803606447i,0.003248600500431611-0.00007015564940659814i
-0.49557471539988146+0.868565091462842i,-0.0015953748445555703+0.002772611566031163i
-0.486896366228576-0.8734583577267945i,-0.001522938203752791-0.0027555011608966966i
0.9993793635827957+0.03522620782117601i,0.003095711041325617+0.0001203136233878537i
-0.547187194273631+0.8370100697387101i,-0.0016768680491935015+0.002545140146490858i
-0.43319022530656587-0.901301140734348i,-0.001288984678242722-0.0027064899767449326i
0.9954206996320416+0.09559088230720127i,0.002933300147440709+0.0002921666232594166i
-0.5967972024997353+0.8023919518170963i,-0.0017376412676230425+0.0023192808791025242i
-0.3778987937182882-0.9258455469547554i,-0.0010671698113986301-0.0026407651470600263i
0.9878192234912956+0.15560573662060967i,0.0027630435548899788+0.00044504627482332625i
-0.6442231887396335+0.7648374251522443i,-0.0017782626087207226+0.0020966429824292566i
-0.3212244143734656-0.9470017543951794i,-0.0008585651717109872-0.002559646176468204i
0.9766027533008438+0.21505114215169618i,0.0025866195115965248+0.000578728556399214i
-0.6892915942378983+0.7244839231941536i,-0.00179941469388262+0.0018787686535944265i
-0.2633744911770781-0.9646923404161766i,-0.0006641257788196448-0.0024645151637735464i
0.9618123365277149+0.2737095542289033i,0.002405698938362612+0.0006931211492360928i
-0.7318374879727939+0.6814791224411374i,-0.0018018883952417495+0.0016671253907049263i
-0.20456073002008401-0.9788525650653284i,-0.00048468681800252223-0.002356807480468409i
0.9435020997495712+0.3313663082389552i,0.0022219357832086455+0.0007882613928559513i
-0.7717051702330318+0.6359804020072184i,-0.0017865760829341574+0.001463098840287729i
-0.14499836402671973-0.9894306079976816i,-0.0003209610570141616-0.00223800230349176i
0.9217390505746614+0.3878104052072108i,0.002036957616230376+0.000864313566177102i
-0.8087487424118889+0.5881542676821148i,-0.0017544644227016357+0.0012679861998144248i
-0.08490536589363751-0.9963877581159727i,-0.00017353696948364334-0.002109613053047248i
0.8966028324227345+0.44283528396335603i,0.0018523565104772944+0.0009215655172046641i
-0.8428326409334941+0.5381757425915108i,-0.001706626766879431+0.0010829902022789018i
-0.02450165020338463-0.9996985552366278i,-0.00004287756551270416-0.0019731777861813813i
0.8681854330643035+0.49623957706663535i,0.0016696802524110903+0.0009604246670608966i
-0.873832133357332+0.48622772668753167i,-0.0016442151833553922+0.0009092137065857867i
0.03599173136858541-0.9993508832631066i,0.00007068007341671751-0.001830249596466925i
0.8365908479848848+0.5478278477242623i,0.0014904239233663008+0.0009814134169567113i
-0.901633774845446+0.4325003274134175i,-0.0015684521683886187+0.0007476549142164347i
0.09635339900817486-0.9953460145256204i,0.00016692456159872078-0.0016823870695407998i
0.8019346998061542+0.5974113050062043i,0.0013160218911204618+0.0009851639893658241i
-0.9261358233218548+0.3771901639918699i,-0.0014806220902453873+0.0005992032292859361i
0.15636245491774908-0.987698605124944i,0.00024576928811245117-0.0015311448434174842i
0.7643438151567739+0.6448084947389596i,0.0011478402481997533+0.0009724127371456716i
-0.9472486118048848+0.3204996478830815i,-0.0013820624114369167+0.0004646357756981117i
0.2157992917072727-0.9764366412973811i,0.0003072508208062856-0.001378064321434312i
0.7239557605413631+0.6898459635499594i,0.0009871697309114598+0.0009439939566406185i
-0.9648948765498435+0.2626362420456631i,-0.0012741547379324944+0.00034461458167031936i
0.274446396063105-0.9616013369971483i,0.00035152665161597717-0.0012246645844075236i
0.680918338906132+0.7323588936324655i,0.0008352191503221341+0.000900833242899733i
-0.9790100398011599+0.2038117017112533i,-0.001158315744070188+0.00023968443844710462i
0.33208914475337703-0.9432469830709921i,0.0003788723026997639-0.0010724335470792953i
0.6353890487435319+0.7721917059080101i,0.0006931093635024142+0.0008439404270275234i
-0.989542446119258+0.14424129945125097i,-0.0010359880219906208+0.0001502714365704771i
0.3885165900569074-0.9214407485769887i,0.0003896778158728979-0.00092281940223672i
0.5875345077153683+0.8091986293790485i,0.0005618678103525594+0.0007744021373632071i
-0.9964535514172955+0.08414303737159536i,-0.0009086309042905393+0.00007668217964022512i
0.4435222317413287-0.8962624349746204i,0.0003844436506835838-0.0007772223939880122i
0.5375298429036653+0.8432442345882506i,0.0004424236382219246+0.0006933740276381016i
-0.9997180640159793+0.023736849318618976i,-0.0007777113082228398+0.000019103672097807787i
0.4969047727653115-0.8678041840856822i,0.0003637760191823933-0.0006369869596025622i
0.48555804992071083+0.874203929232191i,0.00033560343335540567+0.0006020727164933705i
-0.9993240372002555-0.03675620398443813i,-0.0006446946491701471-0.000022396125784415615i
0.5484688559393442-0.8361701408947597i,0.0003283816879829554-0.0005033942770694758i
0.4318093232236485+0.9019644141157062i,0.00024212757495896997+0.0005017674837432245i
-0.9952729129391633-0.09711474392480134i,-0.0005110358702914356-0.00004786708581242534i
0.598025778849203-0.8014760724232828i,0.00027906228058566647-0.00037765525311836515i
0.3764803600843947+0.9264240977783245i,0.00016260722438589815+0.0003937717695406529i
-0.9875795166088426-0.1571178841508732i,-0.0003781706341932495-0.00005747505598833533i
0.6453941844258009-0.7638489440719103i,0.00021670811512592103-0.0002609039838871174i
0.319773640762041+0.9474934682754095i,0.00009754195862765178+0.00027943452314350454i
-0.9762720027380223-0.21654603892148075i,-0.00024750672121371146-0.00005149937725806819i
0.6904007246342257-0.7234264549816556i,0.00014229161470676773-0.0001541917177293458i
0.26189668751200557+0.9650954207534621i,0.00004731805395863764+0.0001601314482844761i
-0.9613917519745285-0.27518172669544666i,-0.00012041567743888276-0.000030329792312909597i
0.7328806948531523-0.6803565341141283i,0.00005686032927442927-0.00005848134684263454i
0.20306130514364218+0.9791655396207903i,0.000012207422252766945+0.000037256192223864996i
-0.9429932196498726-0.3328103660206916i,0.0000017752460951961313+0.000005537231250557444i
0.7726786366230669-0.6347967988950218i,-0.000038470390413197196+0.000025357548518395457i
0.14348280590554163+0.9896523342809324i,-0.000007632800824955466-0.0000877884745936492i
-0.9211437364961091-0.38922106081025465i,0.00011779082341631668+0.00005550273836200945i
0.8096489065575095-0.5869139784019817i,-0.00014252502479573443+0.00009655308248708243i
0.08337922153510757+0.9965174275661378i,-0.000012160019829323864-0.00021359944174085952i
-0.8959232622442546-0.4442073721314608i,0.00022641521527822886+0.00011887005685136368i
0.8436562093353643-0.536883303207738i,-0.0002540757804057024+0.00015443485501298316i
0.02297050535597267+0.9997356961813333i,-0.0000014453030584197843-0.0003387819589407337i
-0.8674240930059862-0.49756807368381395i,0.00032649892710201293+0.00019485007067528802i
0.874576092823665-0.4848878641114146i,-0.00037185070361790993+0.00019843713774050613i
-0.03752227265676639+0.9992953626445985i,0.000024328123931792476-0.0004619582080308254i
-0.8357505235094864-0.5491078882008955i,0.00041696533017895047+0.0002825669636338035i
0.9022954035189922-0.4311179421047817i,-0.0004945419685030698+0.00022810144299103278i
-0.09787773489777934+0.9951980383876963i,0.00006486700125312251-0.0005817757027024019i
-0.8010184654254997-0.5986382020813501i,0.0004968167156111688+0.0003810643991199955i
0.9267127006407313-0.37577031202549227i,-0.0006208142935442944+0.00024307846771645907i
-0.15787500627852724+0.9874587178589231i,0.00011977075748466898-0.0006969154732072001i
-0.7633550231803626-0.6459777556337185i,0.0005651398530887101+0.000489312099537463i
0.9477386273607945-0.31904752244562673i,-0.0007493134417084783+0.0002431294075196883i
-0.21729452253529263+0.9761057236498656i,0.00018853481288841548-0.0008060999946730293i
-0.7228980288083546-0.6909533064091156i,0.0006211110293385584+0.0006062127873060983i
0.9652962378112613-0.2611571544308485i,-0.0008786747583240721+0.00022812663906264342i
-0.2759188337401511+0.9611806028468676i,0.00027055444081098103-0.0009081008193098397i
-0.6797955375456075-0.7334002631942393i,0.0006640005439194465+0.0007306094478632432i
0.9793212786732305-0.20231106188279388i,-0.0010075317013991017+0.00019805377238911334i
-0.3335334000743838+0.9427379749865288i,0.0003651291624004903-0.0010017458746077908i
-0.6342052860114824-0.7731632883445763i,0.0006931766429614317+0.0008612928737600178i
0.989762424316393-0.1427245962447139i,-0.0011345243194169786+0.00015300507786384154i
-0.38992737695213775+0.9208453321716396i,0.000471467647270126-0.0010859263916225077i
-0.5862941149602414-0.8100968662535089i,0.0007081088744447791+0.0009970094478567873i
0.9965814646288091-0.08261581840761759i,-0.0012583076322688813+0.0000931842955540878i
-0.44489438662111896+0.8955827920790516i,0.0005886930903960259-0.0011596034295942163i
-0.5362373587154903-0.8440658358769861i,0.0007083708516673877+0.001136469122739824i
0.9997534448495209-0.022204700700996685i,-0.001377559871814597+0.000018902837943249005i
-0.4982332734165952+0.8670428047633663i,0.0007158490333572645-0.0012218139654495749i
-0.48421820352180334-0.8749458853649357i,0.0006936424146442208+0.001278353552817055i
0.9992667568922657+0.03828767811149231i,-0.001490990539604821-0.00006942260014921941i
-0.5497488399047954+0.8353298143294117i,0.0008519055960196315-0.0012716765191729906i
-0.4304270171616896-0.902624006989283i,0.0006637111823045283+0.001421324335105204i
0.9951231818260912+0.0986399418854206i,-0.0015973482405385203-0.0001712730076718685i
-0.5992525612217439+0.8005598767116439i,0.0009957660829392474-0.0013083962885961282i
-0.3750606522912092-0.9269989107037363i,0.0006184734914864056+0.0015640313144938093i
0.9873378833574064+0.15863122723726633i,-0.0016954282526633019-0.00028603057990913243i
-0.64656327499335+0.7628602349592363i,0.0011462739271266092-0.0013312697698269107i
-0.3183217260437379-0.9479813948218845i,0.0005579347218572521+0.0017051209092641124i
0.9759393523373244+0.21804199180960854i,-0.0017840797949452006-0.0004129827752787983i
-0.6915078443119489+0.722368853581129i,0.0013022199323698314-0.001339688842309196i
-0.26041787853821713-0.9654946724570843i,0.00048220900900054693+0.0018432444128501611i
0.960969302497375+0.276654817701932i,-0.001862212956628456-0.0005513268815791419i
-0.7339217913430747+0.6792339136551377i,0.0014623497740776407-0.0013331443003567717i
-0.20156101300543383-0.9794746525295127i,0.00039151835098654304+0.0019770662282519243i
0.9424825177951499+0.3342552071268322i,-0.0019288052537658818-0.0007001750645000618i
-0.7736498992437457+0.6336132705488058i,0.001625371717565885-0.001311228815926679i
-0.14196652031314022-0.9898701743120109i,0.0002861911167743936+0.002105271992146698i
0.9205466519285295+0.3906323673798595i,-0.0019829077806150595-0.0008585598689572813i
-0.8105467801894927+0.5856738762365049i,0.001789964511887584-0.0012736393203732254i
-0.08185249072791795-0.9966431946563885i,0.0001666599677612677+0.0022265765465842953i
0.8952419807521848+0.44557998225035045i,-0.0020236509258541495-0.001025440141713378i
-0.8444774074314003+0.5355911683268636i,0.0019547854166901304-0.0012201787959374487i
-0.021438915798403402-0.9997689272150194i,0.00003345920668444591+0.002339731717193484i
0.8666611085024019+0.49889696705021025i,-0.0020502496259620587-0.0011997073418239458i
-0.8753176094360571+0.4835484280364125i,0.002118478319183488-0.00115075747076914i
0.03905311671936568-0.9992359331482361i,-0.00011277842911356637+0.0024435338580640104i
0.8349086289053202+0.5503882044975723i,-0.002062008130617244-0.0013801922036966651i
-0.9029545243000755+0.4297361094589919i,0.0022796818981125227-0.001065393414326403i
0.09940223194825065-0.9950461629855734i,-0.00027132551034837597+0.002536831124890779i
0.8001007424087861+0.5998652587623088i,-0.002058324257586522-0.0015656717159885107i
-0.927287012776222+0.3743511425855086i,0.00243703779165244-0.0009642125330439542i
0.15938757802705356-0.9872149494876679i,-0.00044136417208982375+0.0026185304395694104i
0.7623648309385818+0.6471470650602955i,-0.0020386931172854785-0.0017548763781905078i
-0.9482260283996533+0.3175962126246852i,0.002589198726380748-0.0008474479691878427i
0.21878963433354304-0.9757709515349333i,-0.0006219908589365197+0.0026876041112047972i
0.7218389917352482+0.6920605922728144i,-0.0020027102899808492-0.0019464976955716503i
-0.9656949433597619+0.25967901826218565i,0.0027348365649224405-0.000715438908805239i
0.2773910148357199-0.9607560492483602i,-0.0008122215319904861+0.0027430960804265435i
0.6786715319774531+0.7344414761661853i,-0.001950074441462554-0.002139195872176409i
-0.9796298289250753+0.20081151157256527i,0.0028726502305148056-0.0005686288076238219i
0.33497726363139574-0.9422251907262447i,-0.0010109973083794294+0.002784127755989257i
0.6330204260413667+0.7741346208943205i,-0.001880589365918898-0.0023316076607946446i
-0.9899796893949775+0.1412091223656429i,0.0030013734675864543-0.0004075630466376875i
0.3913376397647546-0.920246190957732i,-0.001217190502054416+0.002809903414856227i
0.5850527373822443+0.8109947665829568i,-0.001794165447693744-0.0025223543282550044i
-0.996706648722085+0.08108996980585556i,0.003119782398490804-0.00023288603192437454i
0.4462658884478072-0.8948994836490629i,-0.0014296110327369025+0.0028197151393155443i
0.5349440071538805+0.8448870209184539i,-0.0016908205365722022-0.0027100496940314386i
-0.9997860891223267+0.02067406418972737i,0.0032267028377664384-0.0000453377559583851i
0.4995609958643939-0.866277826870726i,-0.0016470131682104453+0.0028129472671440782i
0.4828776118033239+0.875687352795769i,-0.0015706802342175161-0.0028933081999998026i
-0.9992067411654676-0.039817498197391075i,0.0033210173267125462+0.00015425015969572955i
0.5510279247944818-0.8344859636027322i,-0.001868102563650677+0.00278908033339961i
0.429044091991783+0.9032830462190699i,-0.001433977592352596-0.003070752969234962i
-0.9949707250163855-0.10016334419883777i,0.0034016718526577528+0.00036495891791873107i
0.6004783283666831-0.7996402384202599i,-0.0020915435603745345+0.002747694485083663i
0.3736404552975818+0.9275731127939042i,-0.001281052226230054-0.00324102381199826i
-0.9870935426761799-0.1601426339173836i,0.0034676822190521394+0.0005857874710272627i
0.6477312393269705-0.7618681717224426i,-0.002315966705266521+0.0026884723526493567i
0.3168694552529739+0.9484686613013802i,-0.0011123488498521797-0.003402785137529029i
-0.975604021251499-0.21953586889447715i,0.003518140034425754+0.0008156578901961705i
0.6926137323011607-0.7213079930624376i,-0.0025399764512132497+0.002611201365127695i
0.25893884935323397+0.9658932230018806i,-0.0009284152422699798-0.0035547337309144067i
-0.9605442074597015-0.2781256953803984i,0.003552218290310349+0.00105342115018637i
0.7349615566275668-0.6781081352865861i,-0.0027621589981507823+0.002515775498493685i
0.20006063875338692+0.9797830314778273i,-0.0007298996571008474-0.003695606355173171i
-0.9419692137559188-0.3356976997556995i,0.003569176500411129+0.0012978632983000444i
0.774619737443927-0.6324266913339i,-0.0029810902338006846+0.0024021964497749253i
0.14045029243496931+0.9900872559914053i,-0.0005175476901341773-0.003824187139732009i
-0.9199470166451195-0.39204119319303055i,0.0035683653756337667+0.001547711974697499i
0.8114431428288905-0.5844308356837549i,-0.0031953437328473048+0.0022705742323109158i
0.08032595868203118+0.9967681875032455i,-0.00029219862254521197-0.0039393147177106255i
-0.8945582079172768-0.4469499826878237i,0.0035492310119921216+0.0018016432495906749i
0.8452970149225599-0.5342962125690436i,-0.003403498773189469+0.0021211271904817714i
0.019907666752040032+0.9998013766713263i,-0.000054781259782560667-0.004039889075835034i
-0.8658956997160048-0.5002231256361966i,0.0035113185709530963+0.0020582887413858587i
0.8760574630824245-0.48220629319366615i,-0.0036041483279768906+0.0019541814351300545i
-0.040583478336769174+0.999175723325072i,0.00019369071136804303-0.00412487808238178i
-0.8340643845199895-0.5516656651986431i,0.0034542754343848733+0.0023162429785884148i
0.9036119172699405-0.42835170430666614i,-0.003795906992427451+0.00177016970378417i
-0.10092610495486665+0.9948935170872131i,0.0004521238227252428-0.004193323660290849i
-0.7991807512815347-0.601089343758394i,0.0033778538189622852+0.002574070967209523i
0.9278595400085594-0.37292953059014095i,-0.003977418804899542+0.001569629652641811i
-0.16089938498658557+0.9869704289947496i,0.0007193503546571937-0.004244347574477382i
-0.7613724591269888-0.6483132918634978i,0.003281912837631575+0.002830315924534398i
0.9487115954056154-0.316142593413891i,-0.004147364922369105+0.0013532015900737096i
-0.22028384196624812+0.9754354541496809i,0.000994134266989368-0.0042771568044044535i
-0.7207778701791338-0.693164690131391i,0.0031664199985284866+0.0030835071394233163i
0.9660917738876075-0.25819870859625166i,-0.004304471111327351+0.0011216256641510723i
-0.2788621542678383+0.9603308056093778i,0.00127517749993988-0.00429104847513977i
-0.677545543211196-0.7354794016936659i,0.003031452134575641+0.0033321679188296795i
0.9799364714604895-0.19930992588738922i,-0.004447515016165498+0.0008757385193668925i
-0.3364199504088811+0.9417117599049083i,0.0015611266124212887-0.00428541432240731i
-0.6318336899854958-0.7751025728665671i,0.002877195759829476+0.003574823579924019i
0.9901950224729908-0.139691752958222i,-0.004575333168344448+0.0006164694403049287i
-0.39274659355806524+0.9196464547526576i,0.0018505797234779052-0.004259744669531125i
-0.5838095962662966-0.8118891998490128i,0.0027039468515058346+0.0038100094471254023i
0.9968298850311544-0.0795623667348358i,-0.004686827701050365+0.00034483600249385273i
-0.4476359523756469+0.8942156396995293i,0.0021420937212386455-0.004213631896661739i
-0.5336490096257045-0.8457046593742743i,0.00251211005945405+0.004036278813439498i
0.9998167783855577-0.01914181496457159i,-0.00478097273560473+0.00006193925305980073i
-0.5008871553656825+0.8655123806142602i,0.0024341917025539526-0.004146773385244282i
-0.4815354962829818-0.8764252013733557i,0.002302197347681971+0.0042522108258104445i
0.9991447717884331+0.04134878906428978i,-0.004856820407624122-0.0002310415539538233i
-0.5523053259794974+0.8336417191062822i,0.002725370605451428-0.004058973923335631i
-0.42765976933096633-0.903938401847135i,0.0020748260753211895+0.00445641825468402i
0.9948163244955167+0.10168807570226618i,-0.0049135065027951005-0.0005328546406046613i
-0.601702295780216+0.7987202881185143i,0.003014108995709149-0.003950147560076447i
-0.372218990808002-0.9281435742899508i,0.0018307165271675113+0.004647555108668434i
0.986847276766223+0.1616552290565837i,-0.004950255674145208-0.0008421817774280193i
-0.6488972930584819+0.7608758851008455i,0.003298874968190876-0.0038203189003758378i
-0.31541605016949487-0.9489521381590003i,0.0015706889066156755+0.004824324056048696i
0.9752667918950981+0.22103079508257542i,-0.0049663862148216185-0.0011576447143530765i
-0.6937176043793319+0.7202470043263183i,0.00357813412313106-0.0036696238336423655i
-0.25745882179958507-0.9662879430411098i,0.001295659806415875+0.004985483615965876i
0.960117249486676+0.279597484691299i,-0.004961314362653993-0.0014778119376600146i
-0.7359992066392438+0.6769823300615282i,0.0038503575772938043-0.0034983096931977984i
-0.1985594042801126-0.9800875473305652i,0.001006638175210699+0.005129855083300307i
0.9414540903643144+0.33714096893434775i,-0.004934558115131351-0.0018012057189597287i
-0.7755873673202985+0.6312401924460183i,0.004114029969861307-0.0033067348458117843i
-0.13893334420083842-0.9903004503981594i,0.000704720800233302+0.005256329152696431i
0.9193456136805753+0.3934506633558148i,-0.0048857405358817985-0.0021263094208320696i
-0.8123372107447884+0.5831879880719218i,0.00436765742303129-0.0030953677135908777i
-0.07879884735143322-0.996889277401823i,0.00039108732887627927+0.005363872208723166i
0.8938727269716398+0.44832049864102486i,-0.004814592536279891-0.002451575022584106i
-0.846114248258021+0.5330015673842776i,0.004609775417619236-0.0028647852332319423i
-0.018375980181935425-0.9998299160625048i,0.00006699485404039895+0.005451532250879664i
0.8651286500704487+0.5015496747417851i,-0.004720955118411773-0.00277543082859972i
-0.8767948703990741+0.4808645911438726i,0.004838956544471501-0.0026156707603877576i
0.04211413554600657-0.9991116049047661i,-0.0002662279097516788+0.005518444424007826i
0.833218573962122+0.5529433957183814i,-0.004604781068292391-0.0030962893209439363i
-0.904266799258373+0.42696785830768036i,0.005053818093184583-0.0023488114295868966i
0.10245013196988212-0.99473697263916i,-0.0006071868305512441+0.005563836126669143i
0.798259275830099+0.6023135826091164i,-0.004466136090933598-0.003412555117262852i
-0.9284294993666525+0.3715086077865649i,0.005253029440505509-0.0020650949827820254i
0.1624112052376892-0.986722028542281i,-0.000954428912772975+0.005587031672152677i
0.7603786917017665+0.6494795617185907i,-0.004305199381601217-0.0037226329945922107i
-0.9491945456116266+0.3146897966355189i,0.005435319201840778-0.00176550608216064i
0.22177792355526782-0.9750961038696822i,-0.00130644916822319+0.005587456479017526i
0.7197154482575033+0.6942687258058848i,-0.004122263630353286-0.004024935939444813i
-0.9664859468359487+0.25671935731794604i,0.0055994821105274225-0.0014511221253317168i
0.2803330302124917-0.9599017445160695i,-0.0016616977705329686+0.0055646407704006235i
0.6764183555165284+0.7365171657529834i,-0.003917734459709021-0.004317893184496712i
-0.9802404239322345+0.19780943676208587i,0.0057443855909086105-0.0011231085833798237i
0.3378622386495847-0.9411945553155853i,-0.0020185874578532562+0.005518222763748517i
0.6306458622560941+0.7760702704017995i,-0.0036921292980530308-0.004599958192334947i
-0.9904076414174372+0.13817561999430422i,0.005868975992808257-0.0007827138845567457i
0.39415501665396385-0.9190429965519811i,-0.00237550114752876+0.0054479513351334795i
0.5825654761569666+0.812783292364659i,-0.003446075694102227-0.004869616547054936i
-0.9969503916391107+0.07803614119042251i,0.005972284456694253-0.00043126386853662395i
0.4490053568177797-0.8935281334233596i,-0.0027307997255096674+0.005353688144887883i
0.5323531507972026+0.8465218777376147i,-0.003180309080464956-0.005125393715015759i
-0.9998447309394517+0.017611085032295058i,0.006053432380661175-0.0000701558381967005i
0.5022125304366163-0.8647433393783428i,-0.0030828299724761287+0.005235409213914972i
0.4801926417375722+0.8771625577780757i,-0.0028956699969609613-0.005365862636754648i
-0.9990800672788084-0.042878418707670986i,0.006111636462336321+0.00029914776221921834i
0.5535818220904012-0.8327939544093226i,-0.003429932588058616+0.005093205942707316i
0.42627483405506666+0.9045932007474136i,-0.0025931007869685863-0.005589651112944595i
-0.9946591989980023-0.10321100440657882i,0.006146213290902351+0.0006751260119425383i
0.6029252422182738-0.7977968995532975i,-0.0037704502741248954+0.0049272855677970715i
0.3707970437854432+0.9287134222650008i,-0.0022736417825724156-0.005795448948327796i
-0.9865983045775992-0.16316588069421542i,0.006156583466641799+0.0010562064893124981i
0.6500622150796987-0.7598802490110592i,-0.0041027358378818+0.004737971053082428i
0.31396229583121726+0.9494349526719623i,-0.0019384269967276802-0.0059820148187777695i
-0.974926883431616-0.22252363845470885i,0.006142275227707341+0.0014407725245394588i
0.6948202395841758-0.7191827614505835i,-0.004425160275505164+0.004525700416191623i
0.2559785809776519+0.9666819600602429i,-0.0015886793429928795-0.006148182828027187i
-0.9596876479523245-0.2810670537697259i,0.006102927566223787+0.0018271706946611634i
0.7370355205711983-0.6758533722098569i,-0.004736120797162909+0.004291025492757573i
0.19705809473575103+0.9803913277848453i,-0.001225705405617587-0.006292868722134148i
-0.9409363672012273-0.3385818828647857i,0.0060382928182977505+0.002213718524641465i
0.7765535682302422-0.6300506482574606i,-0.005034048754632115+0.004034610144162688i
0.13741646079775693+0.9905128854436624i,-0.0008508897848966094-0.006415075731444046i
-0.9187416628182282-0.3948576461495252i,0.0059482387150510355+0.0025987123576266427i
0.8132297634671691-0.5819422079055185i,-0.005317417433231931+0.0037572279169704064i
0.07727194194697923+0.9970095924796176i,-0.0004656890446933472-0.006513900011626066i
-0.8931847578958807-0.44968839848266684i,0.005832749884388837+0.0029804353566155405i
0.8469298871480455-0.5317041073986133i,-0.005584749670492098+0.0034597591648670343i
0.016844641309680553+0.9998576737332061i,-0.00007162529090333982-0.00658853565731813i
-0.8643591797377269-0.5028734828428483i,0.005691928795846325+0.0033571655992235185i
0.8775306112835652-0.4795201966234903i,-0.0058346252648568365+0.0031431876464852286i
-0.04364430312790152+0.999046706449374i,0.00032972058865340454-0.006638279263982367i
-0.8323704175885089-0.5542182646472034i,0.005525996143520132+0.0037271842268249158i
0.9049199503565638-0.4255814462973764i,-0.006065688138763764+0.0028085966149629183i
-0.10397352778967683+0.9945796584203317i,0.000736715990846249-0.006662534015755733i
-0.7973355365888066-0.6035348440304016i,0.005335290664774069+0.004088783609150427i
0.9289976711409481-0.37008524909711665i,-0.006276653221656599+0.002457164417483367i
-0.16392225360538565+0.9864728771247038i,0.0011476839368747545-0.006660813279364391i
-0.7593827493668623-0.6506427434775133i,0.005120268395089067+0.004440275485386925i
0.9496756595122856-0.31323469728669207i,-0.0064663130198581555+0.002090159625353464i
-0.2232710939672436+0.9747560299027767i,0.0015609106501980748-0.006632743686530189i
-0.7186509468353901-0.6953695682942571i,0.004881501362100317+0.004779999042988696i
0.9668782429076849-0.25523783948669754i,-0.0066335438417535215+0.0017089357173711989i
-0.2818028575907697+0.959471995386765i,0.0019746533369304664-0.006578067689750509i
-0.6752891899104443-0.7375516374975936i,0.0046196757245200405+0.005106328895746604i
0.9805424672548965-0.19630691930567945i,-0.006777311648404995+0.0013149253413279874i
-0.33930334334167284+0.9406767065834184i,0.002387148131960833-0.0064966455788385375i
-0.6294561640124376-0.7770345828178725i,0.004335589364262514+0.005417682923183515i
0.9906183273571998-0.1366575986196199i,-0.006896677501519971+0.0009096341804530981i
-0.395562124120074+0.9184389461832247i,0.0027966181733118578-0.006388456948168753i
-0.5813195983456109-0.8136739136204507i,0.004030148942656742+0.00571252993403938i
0.9970689498909624-0.0765081683420272i,-0.006990802582628109+0.0004946344534455758i
-0.4503733169333802+0.892840094845281i,0.0032012817666938814-0.006253601607183306i
-0.5310556520811278-0.8473355456794025i,0.003704366434154674+0.005989397117482224i
0.9998707283461792-0.016078749572878033i,-0.007058952759371219+0.00007155807843204242i
-0.503536336339677+0.8639738333790086i,0.003599360601821264-0.006092299929337469i
